State,Date,Cured(cumsum),Deaths(cumsum),Confirmed(cumsum),Cured,Deaths,Confirmed
Madhya Pradesh,2021-04-09,290165,4113,322338,2296,27,4324
Madhya Pradesh,2021-04-10,292598,4136,327220,2433,23,4882
Madhya Pradesh,2021-04-11,295339,4160,332206,2741,24,4986
Madhya Pradesh,2021-04-12,298645,4184,338145,3306,24,5939
Madhya Pradesh,2021-04-13,301762,4221,344634,3117,37,6489
Madhya Pradesh,2021-04-14,305832,4261,353632,4070,40,8998
Madhya Pradesh,2021-04-15,309489,4312,363352,3657,51,9720
Madhya Pradesh,2021-04-16,313459,4365,373518,3970,53,10166
Madhya Pradesh,2021-04-17,320955,4425,384563,7496,60,11045
Madhya Pradesh,2021-04-18,327452,4491,395832,6497,66,11269
Madhya Pradesh,2021-04-19,334947,4557,408080,7495,66,12248
Madhya Pradesh,2021-04-20,341783,4636,420977,6836,79,12897
Madhya Pradesh,2021-04-21,350720,4713,433704,8937,77,12727
Madhya Pradesh,2021-04-22,359755,4788,446811,9035,75,13107
Madhya Pradesh,2021-04-23,369375,4863,459195,9620,75,12384
Madhya Pradesh,2021-04-24,380208,4937,472785,10833,74,13590
Madhya Pradesh,2021-04-25,391299,5041,485703,11091,104,12918
Madhya Pradesh,2021-04-26,402623,5133,499304,11324,92,13601
Madhya Pradesh,2021-04-27,414235,5221,511990,11612,88,12686
Madhya Pradesh,2021-04-28,425812,5319,525407,11577,98,13417
Madhya Pradesh,2021-04-29,439968,5424,538165,14156,105,12758
Madhya Pradesh,2021-04-30,453331,5519,550927,13363,95,12762
Madhya Pradesh,2021-05-01,466915,5616,563327,13584,97,12400
Madhya Pradesh,2021-05-02,481477,5718,575706,14562,102,12379
Madhya Pradesh,2021-05-03,495367,5812,588368,13890,94,12662
Madhya Pradesh,2021-05-04,508775,5905,600430,13408,93,12062
Madhya Pradesh,2021-05-05,520024,6003,612666,11249,98,12236
Madhya Pradesh,2021-05-06,529667,6074,624985,9643,71,12319
Madhya Pradesh,2021-05-07,542632,6160,637406,12965,86,12421
Madhya Pradesh,2021-05-08,547447,6244,649114,4815,84,11708
Madhya Pradesh,2021-05-09,551892,6334,660712,4445,90,11598
Madhya Pradesh,2021-05-10,556430,6420,671763,4538,86,11051
Madhya Pradesh,2021-05-11,563754,6501,681478,7324,81,9715
Madhya Pradesh,2021-05-12,573271,6595,691232,9517,94,9754
Madhya Pradesh,2021-05-13,583595,6679,700202,10324,84,8970
Madhya Pradesh,2021-05-14,593752,6753,708621,10157,74,8419
Madhya Pradesh,2021-05-15,605423,6841,716708,11671,88,8087
Madhya Pradesh,2021-05-16,617396,6913,724279,11973,72,7571
Madhya Pradesh,2021-05-17,629741,6992,731385,12345,79,7106
Madhya Pradesh,2021-05-18,641254,7069,737306,11513,77,5921
Madhya Pradesh,2021-05-19,652612,7139,742718,11358,70,5412
Madhya Pradesh,2021-05-20,662949,7227,747783,10337,88,5065
Madhya Pradesh,2021-05-21,672695,7315,752735,9746,88,4952
Madhya Pradesh,2021-05-22,682100,7394,757119,9405,79,4384
Madhya Pradesh,2021-05-23,691427,7483,760963,9327,89,3844
Madhya Pradesh,2021-05-24,699014,7558,764338,7587,75,3375
Madhya Pradesh,2021-05-25,706003,7618,767274,6989,60,2936
Madhya Pradesh,2021-05-26,713376,7686,769696,7373,68,2422
Madhya Pradesh,2021-05-27,720855,7758,771878,7479,72,2182
Madhya Pradesh,2021-05-28,727700,7828,773855,6845,70,1977
